Wavelength,Intensity0
363.1591,1052
363.19552,1064
363.23194,1054
363.26836,1054
363.30478,1044
363.3412,1068
363.37762,1046
363.41404,1052
363.45046,1056
363.48688,1050
363.5233,1062
363.55972,1052
363.59614,1058
363.63256,1056
363.66898,1050
363.7054,1046
363.74182,1060
363.77824,1056
363.81466,1056
363.85108,1062
363.8875,1062
363.92392,1058
363.96034,1062
363.99676,1060
364.03318,1052
364.0696,1062
364.10602,1066
364.14244,1052
364.17886,1048
364.21528,1056
364.2517,1050
364.28812,1064
364.32454,1056
364.36096,1064
364.39738,1066
364.4338,1054
364.47022,1062
364.50664,1054
364.54306,1052
364.57948,1056
364.6159,1064
364.65232,1062
364.68874,1060
364.72516,1052
364.76158,1044
364.798,1062
364.83442,1054
364.87084,1052
364.90726,1056
364.94368,1054
364.9801,1068
365.01652,1052
365.05294,1066
365.08936,1064
365.12578,1052
365.1622,1060
365.19862,1064
365.23504,1048
365.27146,1056
365.30788,1048
365.3443,1062
365.38072,1054
365.41714,1056
365.45356,1048
365.48998,1060
365.5264,1042
365.56282,1054
365.59924,1060
365.63566,1058
365.67208,1058
365.7085,1050
365.74492,1058
365.78134,1060
365.81776,1060
365.85418,1066
365.8906,1054
365.92702,1060
365.96344,1054
365.99986,1048
366.03628,1050
366.0727,1062
366.10912,1056
366.14554,1056
366.18196,1050
366.21838,1060
366.2548,1050
366.29122,1064
366.32764,1062
366.36406,1054
366.40048,1062
366.4369,1052
366.47332,1054
366.50974,1058
366.54616,1058
366.58258,1048
366.619,1038
366.65542,1050
366.69184,1052
366.72826,1056
366.76468,1052
366.8011,1056
366.83752,1064
366.87394,1054
366.91036,1046
366.94678,1050
366.9832,1052
367.01962,1052
367.05604,1054
367.09246,1054
367.12888,1050
367.1653,1054
367.20172,1056
367.23814,1048
367.27456,1056
367.31098,1060
367.3474,1046
367.38382,1056
367.42024,1058
367.45666,1056
367.49308,1060
367.5295,1056
367.56592,1048
367.60234,1052
367.63876,1058
367.67518,1058
367.7116,1052
367.74802,1052
367.78444,1050
367.82086,1048
367.85728,1046
367.8937,1056
367.93012,1056
367.96654,1048
368.00296,1050
368.03938,1052
368.0758,1050
368.11222,1056
368.14864,1058
368.18506,1052
368.22148,1048
368.2579,1054
368.29432,1050
368.33074,1046
368.36716,1056
368.40358,1046
368.44,1058
368.47642,1056
368.51284,1058
368.54926,1050
368.58568,1070
368.6221,1052
368.65852,1056
368.69494,1048
368.73136,1048
368.76778,1046
368.8042,1044
368.84062,1056
368.87704,1052
368.91346,1048
368.94988,1058
368.9863,1044
369.02272,1058
369.05914,1046
369.09556,1052
369.13198,1062
369.1684,1052
369.20482,1054
369.24124,1056
369.27766,1058
369.31408,1054
369.3505,1052
369.38692,1054
369.42334,1062
369.45976,1060
369.49618,1044
369.5326,1056
369.56902,1046
369.60544,1040
369.64186,1050
369.67828,1050
369.7147,1064
369.75112,1050
369.78754,1052
369.82396,1048
369.86038,1056
369.8968,1056
369.93322,1056
369.96964,1048
370.00606,1054
370.04248,1054
370.0789,1056
370.11532,1060
370.15174,1050
370.18816,1052
370.22458,1050
370.261,1038
370.29742,1046
370.33384,1074
370.37026,1046
370.40668,1050
370.4431,1046
370.47952,1054
370.51594,1044
370.55236,1060
370.58878,1056
370.6252,1052
370.66162,1052
370.69804,1042
370.73446,1056
370.77088,1052
370.8073,1054
370.84372,1064
370.88014,1052
370.91656,1050
370.95298,1044
370.9894,1048
371.02582,1054
371.06224,1048
371.09866,1054
371.13508,1058
371.1715,1056
371.20792,1048
371.24434,1052
371.28076,1050
371.31718,1048
371.3536,1052
371.39002,1048
371.42644,1068
371.46286,1060
371.49928,1058
371.5357,1060
371.57212,1056
371.60854,1054
371.64496,1050
371.68138,1052
371.7178,1048
371.75422,1062
371.79064,1048
371.82706,1044
371.86348,1040
371.8999,1050
371.93632,1048
371.97274,1052
372.00916,1062
372.04558,1068
372.082,1044
372.11842,1050
372.15484,1050
372.19126,1046
372.22768,1050
372.2641,1054
372.30052,1060
372.33694,1058
372.37336,1050
372.40978,1040
372.4462,1052
372.48262,1044
372.51904,1044
372.55546,1044
372.59188,1048
372.6283,1052
372.66472,1044
372.70114,1054
372.73756,1050
372.77398,1054
372.8104,1050
372.84682,1042
372.88324,1044
372.91966,1056
372.95608,1058
372.9925,1066
373.02892,1048
373.06534,1050
373.10176,1056
373.13818,1046
373.1746,1050
373.21102,1046
373.24744,1050
373.28386,1052
373.32028,1050
373.3567,1054
373.39312,1050
373.42954,1044
373.46596,1046
373.50238,1044
373.5388,1056
373.57522,1050
373.61164,1052
373.64806,1052
373.68448,1062
373.7209,1044
373.75732,1046
373.79374,1050
373.83016,1046
373.86658,1048
373.903,1048
373.93942,1056
373.97584,1058
374.01226,1054
374.04868,1048
374.0851,1044
374.12152,1058
374.15916,1052
374.19558,1044
374.232,1064
374.26842,1058
374.30484,1054
374.34126,1050
374.37768,1062
374.4141,1046
374.45052,1054
374.48694,1058
374.52336,1050
374.55978,1056
374.5962,1054
374.63262,1048
374.66904,1050
374.70546,1046
374.74188,1044
374.7783,1056
374.81472,1054
374.85114,1044
374.88756,1052
374.92398,1078
374.9604,1052
374.99682,1042
375.03324,1046
375.06966,1044
375.10608,1052
375.1425,1048
375.17892,1052
375.21534,1050
375.25176,1056
375.28818,1056
375.3246,1058
375.36102,1036
375.39744,1050
375.43386,1052
375.47028,1050
375.5067,1042
375.54312,1048
375.57954,1044
375.61596,1052
375.65238,1046
375.6888,1048
375.72522,1046
375.76164,1054
375.79806,1046
375.83448,1048
375.8709,1052
375.90732,1046
375.94374,1048
375.98016,1048
376.01658,1048
376.053,1048
376.08942,1048
376.12584,1046
376.16226,1050
376.19868,1058
376.2351,1052
376.27152,1052
376.30794,1060
376.34436,1050
376.38078,1042
376.4172,1050
376.45362,1056
376.49004,1056
376.52646,1050
376.56288,1054
376.5993,1048
376.63572,1052
376.67214,1054
376.70856,1050
376.74498,1052
376.7814,1054
376.81782,1052
376.85424,1066
376.89066,1056
376.92708,1056
376.9635,1048
376.99992,1050
377.03634,1070
377.07276,1046
377.10918,1046
377.1456,1046
377.18202,1044
377.21844,1052
377.25486,1062
377.29128,1050
377.3277,1056
377.36412,1046
377.40054,1056
377.43696,1046
377.47338,1050
377.5098,1046
377.54622,1046
377.58264,1052
377.61906,1050
377.65548,1054
377.6919,1054
377.72832,1058
377.76474,1060
377.80116,1042
377.83758,1048
377.874,1058
377.91042,1048
377.94684,1054
377.98326,1064
378.01968,1056
378.0561,1058
378.09252,1048
378.12894,1052
378.16536,1054
378.20178,1056
378.2382,1054
378.27462,1046
378.31104,1054
378.34746,1050
378.38388,1048
378.4203,1048
378.45672,1058
378.49314,1050
378.52956,1050
378.56598,1050
378.6024,1060
378.63882,1050
378.67524,1048
378.71166,1052
378.74808,1064
378.7845,1040
378.82092,1062
378.85734,1056
378.89376,1046
378.93018,1048
378.9666,1066
379.00302,1052
379.03944,1062
379.07586,1060
379.11228,1054
379.1487,1044
379.18512,1044
379.22154,1052
379.25796,1044
379.29438,1052
379.3308,1050
379.36722,1044
379.40364,1056
379.44006,1060
379.47648,1058
379.5129,1056
379.54932,1056
379.58574,1050
379.62216,1058
379.65858,1060
379.695,1050
379.73142,1052
379.76784,1054
379.80426,1064
379.84068,1048
379.8771,1048
379.91352,1050
379.94994,1062
379.98636,1048
380.02278,1044
380.0592,1056
380.09562,1054
380.13204,1054
380.16846,1058
380.20488,1054
380.2413,1058
380.27772,1060
380.31414,1050
380.35056,1054
380.38698,1054
380.4234,1054
380.45982,1046
380.49624,1052
380.53266,1054
380.56908,1056
380.6055,1058
380.64192,1058
380.67834,1052
380.71476,1056
380.75118,1042
380.7876,1056
380.82402,1046
380.86044,1064
380.89686,1052
380.93328,1052
380.9697,1050
381.00612,1044
381.04254,1050
381.07896,1058
381.11538,1058
381.1518,1060
381.18822,1044
381.22464,1050
381.26106,1054
381.29748,1056
381.3339,1050
381.37032,1052
381.40674,1056
381.44316,1048
381.47958,1052
381.516,1056
381.55242,1050
381.58884,1056
381.62526,1056
381.66168,1050
381.6981,1046
381.73452,1060
381.77094,1066
381.80736,1052
381.84378,1060
381.8802,1054
381.91662,1056
381.95304,1070
381.98946,1054
382.02588,1060
382.0623,1058
382.09872,1054
382.13514,1036
382.17156,1062
382.20798,1062
382.2444,1048
382.28082,1046
382.31724,1054
382.35366,1054
382.39008,1062
382.4265,1050
382.46292,1044
382.49934,1052
382.53576,1048
382.57218,1056
382.6086,1064
382.64502,1064
382.68144,1058
382.71786,1048
382.75428,1044
382.7907,1060
382.82712,1056
382.86354,1068
382.89996,1056
382.93638,1078
382.9728,1058
383.00922,1060
383.04564,1048
383.08206,1058
383.11848,1048
383.1549,1052
383.19132,1056
383.22774,1056
383.26416,1056
383.30058,1052
383.337,1052
383.37342,1056
383.40984,1048
383.44626,1060
383.48268,1054
383.5191,1052
383.55552,1060
383.59194,1044
383.62836,1040
383.66478,1062
383.7012,1054
383.73762,1052
383.77404,1050
383.81046,1050
383.84688,1056
383.8833,1052
383.91972,1056
383.95614,1042
383.99256,1062
384.02898,1054
384.0654,1060
384.10182,1056
384.13824,1060
384.17466,1060
384.21108,1046
384.2475,1058
384.28392,1056
384.32034,1060
384.35676,1058
384.39318,1052
384.4296,1060
384.46602,1060
384.50244,1048
384.53886,1052
384.57528,1052
384.6117,1050
384.64812,1042
384.68454,1058
384.72096,1054
384.75738,1058
384.7938,1050
384.83022,1058
384.86664,1058
384.90306,1072
384.93948,1056
384.9759,1050
385.01232,1060
385.04874,1056
385.08516,1070
385.12158,1052
385.158,1050
385.19442,1058
385.23084,1056
385.26726,1054
385.30368,1058
385.3401,1054
385.37652,1060
385.41294,1060
385.44936,1054
385.48578,1050
385.5222,1054
385.55862,1058
385.59504,1046
385.63146,1062
385.66788,1056
385.7043,1058
385.74072,1070
385.77714,1050
385.81356,1052
385.84998,1048
385.8864,1054
385.92282,1050
385.95924,1058
385.99566,1050
386.03208,1054
386.0685,1058
386.10492,1048
386.14134,1050
386.17776,1044
386.21418,1050
386.2506,1056
386.28702,1064
386.32344,1050
386.35986,1050
386.39628,1060
386.4327,1062
386.46912,1070
386.50554,1064
386.54196,1054
386.57838,1056
386.6148,1050
386.65122,1048
386.68764,1060
386.72406,1056
386.76048,1060
386.7969,1058
386.83332,1046
386.86974,1052
386.90616,1058
386.94258,1048
386.979,1052
387.01542,1056
387.05184,1062
387.08826,1056
387.12468,1062
387.1611,1052
387.19752,1052
387.23394,1066
387.27036,1058
387.30678,1060
387.3432,1060
387.37962,1058
387.41604,1058
387.45246,1060
387.48888,1056
387.5253,1056
387.56172,1050
387.59814,1056
387.63456,1048
387.67098,1056
387.7074,1068
387.74382,1058
387.78024,1062
387.81666,1058
387.85308,1074
387.8895,1056
387.92592,1062
387.96234,1058
387.99876,1056
388.03518,1066
388.0716,1052
388.10802,1064
388.14444,1052
388.18086,1050
388.21728,1062
388.2537,1070
388.29012,1062
388.32654,1052
388.36296,1062
388.39938,1074
388.4358,1054
388.47222,1052
388.50864,1064
388.54506,1050
388.58148,1060
388.6179,1064
388.65432,1060
388.69074,1060
388.72716,1056
388.76358,1068
388.8,1054
388.83642,1050
388.87284,1050
388.90926,1044
388.94568,1058
388.9821,1064
389.01852,1062
389.05494,1066
389.09136,1062
389.12778,1054
389.1642,1060
389.20062,1058
389.23704,1064
389.27346,1054
389.30988,1072
389.3463,1054
389.38272,1060
389.41914,1058
389.45556,1056
389.49198,1054
389.5284,1048
389.56482,1050
389.60124,1054
389.63766,1060
389.67408,1054
389.7105,1070
389.74692,1062
389.78334,1056
389.81976,1054
389.85618,1064
389.8926,1064
389.92902,1060
389.96544,1058
390.00186,1060
390.03828,1046
390.0747,1052
390.11112,1050
390.14754,1060
390.18396,1064
390.22038,1054
390.2568,1068
390.29322,1052
390.32964,1062
390.36606,1058
390.40248,1064
390.4389,1056
390.47532,1056
390.51174,1064
390.54816,1066
390.58458,1058
390.621,1056
390.65742,1062
390.69384,1058
390.73026,1052
390.76668,1052
390.8031,1064
390.83952,1052
390.87594,1052
390.91236,1052
390.94878,1070
390.9852,1066
391.02162,1068
391.05804,1062
391.09446,1070
391.13088,1058
391.1673,1078
391.20372,1064
391.24014,1056
391.27656,1058
391.31298,1058
391.3494,1054
391.38582,1058
391.42224,1060
391.45866,1058
391.49508,1054
391.5315,1052
391.56792,1062
391.60434,1064
391.64076,1062
391.67718,1060
391.7136,1056
391.75002,1052
391.78644,1054
391.82286,1058
391.85928,1060
391.8957,1060
391.93212,1054
391.96854,1054
392.00496,1066
392.04138,1048
392.0778,1066
392.11422,1056
392.15064,1064
392.18706,1060
392.22348,1042
392.2599,1058
392.29632,1072
392.33274,1056
392.36916,1064
392.40558,1060
392.442,1060
392.47842,1066
392.51484,1060
392.55126,1054
392.58768,1052
392.6241,1064
392.66052,1050
392.69694,1068
392.73336,1054
392.76978,1060
392.8062,1058
392.84262,1062
392.87904,1066
392.91546,1062
392.95188,1046
392.9883,1052
393.02472,1052
393.06114,1052
393.09756,1056
393.13398,1064
393.1704,1058
393.20682,1062
393.24324,1054
393.27966,1064
393.31608,1064
393.3525,1064
393.38892,1052
393.42534,1066
393.46176,1062
393.49818,1070
393.5346,1064
393.57102,1054
393.60744,1054
393.64386,1050
393.68028,1062
393.7167,1070
393.75312,1054
393.78954,1058
393.82596,1054
393.86238,1064
393.8988,1054
393.93522,1058
393.97164,1062
394.00806,1062
394.04448,1060
394.0809,1056
394.11732,1054
394.15374,1052
394.19016,1060
394.22658,1054
394.263,1058
394.29942,1050
394.33584,1054
394.37226,1078
394.40868,1056
394.4451,1052
394.48152,1066
394.51794,1062
394.55436,1050
394.59078,1056
394.6272,1056
394.66362,1076
394.70004,1074
394.73646,1052
394.77288,1056
394.8093,1062
394.84572,1060
394.88214,1056
394.91856,1054
394.95498,1060
394.9914,1062
395.02782,1058
395.06424,1056
395.10066,1052
395.13708,1052
395.1735,1058
395.20992,1064
395.24634,1064
395.28276,1056
395.31918,1056
395.3556,1062
395.39202,1064
395.42844,1058
395.46486,1046
395.50128,1056
395.5377,1054
395.57412,1064
395.61054,1052
395.64696,1066
395.68338,1062
395.7198,1064
395.75622,1066
395.79264,1056
395.82906,1052
395.86548,1052
395.9019,1058
395.93832,1058
395.97474,1062
396.01116,1050
396.04758,1052
396.084,1048
396.12042,1054
396.15684,1062
396.19326,1056
396.22968,1066
396.2661,1062
396.30252,1056
396.33894,1072
396.37536,1050
396.41178,1056
396.4482,1054
396.48462,1064
396.52104,1060
396.55746,1068
396.59388,1058
396.6303,1054
396.66672,1056
396.70314,1056
396.73956,1048
396.77598,1044
396.8124,1060
396.84882,1064
396.88524,1056
396.92166,1058
396.95808,1066
396.9945,1062
397.03092,1058
397.06734,1058
397.10376,1054
397.14018,1058
397.1766,1064
397.21302,1058
397.24944,1064
397.28586,1072
397.32228,1056
397.3587,1058
397.39512,1052
397.43154,1050
397.46796,1062
397.50438,1060
397.5408,1064
397.57722,1048
397.61364,1064
397.65006,1050
397.68648,1060
397.7229,1056
397.75932,1052
397.79574,1062
397.83216,1054
397.86858,1068
397.905,1060
397.94142,1054
397.97784,1052
398.01426,1062
398.05068,1050
398.0871,1058
398.12352,1066
398.15994,1084
398.19636,1056
398.23278,1048
398.2692,1052
398.30562,1054
398.34204,1062
398.37846,1064
398.41488,1050
398.4513,1064
398.48772,1058
398.52414,1056
398.56056,1058
398.59698,1058
398.6334,1048
398.66982,1054
398.70624,1062
398.74266,1058
398.77908,1060
398.8155,1060
398.85192,1054
398.88834,1046
398.92476,1058
398.96118,1060
398.9976,1062
399.03402,1060
399.07044,1052
399.10686,1056
399.14328,1046
399.1797,1044
399.21612,1072
399.25254,1052
399.28896,1064
399.32538,1052
399.3618,1052
399.39822,1054
399.43464,1054
399.47106,1066
399.50748,1056
399.5439,1056
399.58032,1060
399.61674,1054
399.65316,1056
399.68958,1048
399.726,1058
399.76242,1046
399.79884,1064
399.83526,1056
399.87168,1058
399.9081,1056
399.94452,1054
399.98094,1050
400.01736,1056
400.05378,1056
400.0902,1062
400.12662,1054
400.16304,1048
400.19946,1050
400.23588,1046
400.2723,1056
400.30872,1062
400.34514,1048
400.38156,1060
400.41798,1060
400.4544,1058
400.49082,1056
400.52724,1062
400.56366,1068
400.60008,1056
400.6365,1050
400.67292,1054
400.70934,1056
400.74576,1054
400.78218,1060
400.8186,1060
400.85502,1058
400.89144,1058
400.92786,1056
400.96428,1050
401.0007,1054
401.03712,1054
401.07354,1056
401.10996,1052
401.14638,1052
401.1828,1050
401.21922,1054
401.25564,1056
401.29206,1066
401.32848,1056
401.3649,1058
401.40132,1060
401.43774,1066
401.47416,1060
401.51058,1052
401.547,1056
401.58342,1062
401.61984,1050
401.65626,1052
401.69268,1058
401.7291,1050
401.76552,1064
401.80194,1042
401.83836,1054
401.87478,1044
401.9112,1052
401.94762,1056
401.98404,1068
402.02046,1048
402.05688,1062
402.0933,1052
402.12972,1058
402.16614,1058
402.20256,1056
402.23898,1058
402.2754,1066
402.31182,1060
402.34824,1068
402.38466,1062
402.42108,1056
402.4575,1060
402.49392,1060
402.53034,1058
402.56676,1058
402.60318,1050
402.6396,1056
402.67602,1060
402.71244,1054
402.74886,1056
402.78528,1050
402.8217,1054
402.85812,1056
402.89454,1046
402.93096,1058
402.96738,1048
403.0038,1048
403.04022,1040
403.07664,1048
403.11306,1054
403.14948,1066
403.1859,1056
403.22232,1052
403.25874,1058
403.29516,1058
403.33158,1056
403.368,1056
403.40442,1054
403.44084,1054
403.47726,1052
403.51368,1046
403.5501,1054
403.58652,1062
403.62294,1076
403.65936,1050
403.69578,1064
403.7322,1050
403.76862,1058
403.80504,1058
403.84146,1048
403.87788,1052
403.9143,1052
403.95072,1054
403.98714,1052
404.02356,1044
404.05998,1060
404.0964,1060
404.13282,1064
404.16924,1048
404.20566,1044
404.24208,1058
404.2785,1048
404.31492,1056
404.35134,1052
404.38776,1046
404.42418,1058
404.4606,1058
404.49702,1054
404.53344,1056
404.56986,1062
404.60628,1052
404.6427,1054
404.67912,1054
404.71554,1042
404.75196,1054
404.78838,1056
404.8248,1056
404.86122,1056
404.89764,1052
404.93406,1048
404.97048,1054
405.0069,1052
405.04332,1048
405.07974,1046
405.11616,1052
405.15258,1056
405.189,1056
405.22542,1054
405.26184,1052
405.29826,1042
405.33468,1052
405.3711,1052
405.40752,1054
405.44394,1060
405.48036,1062
405.51678,1050
405.5532,1054
405.58962,1054
405.62604,1048
405.66246,1054
405.69888,1058
405.7353,1052
405.77172,1054
405.80814,1058
405.84456,1056
405.88098,1068
405.9174,1062
405.95382,1060
405.99024,1052
406.02666,1058
406.06308,1050
406.0995,1054
406.13592,1042
406.17234,1048
406.20876,1056
406.24518,1050
406.2816,1050
406.31802,1052
406.35444,1046
406.39086,1050
406.42728,1050
406.4637,1062
406.50012,1054
406.53654,1054
406.57296,1056
406.60938,1054
406.6458,1054
406.68222,1060
406.71864,1056
406.75506,1052
406.79148,1050
406.8279,1048
406.86432,1046
406.90074,1060
406.93716,1058
406.97358,1052
407.01,1060
407.04642,1060
407.08284,1060
407.11926,1056
407.15568,1052
407.1921,1054
407.22852,1048
407.26494,1056
407.30136,1052
407.33778,1060
407.3742,1072
407.41062,1054
407.44704,1046
407.48346,1054
407.51988,1056
407.5563,1052
407.59272,1046
407.62914,1064
407.66556,1060
407.70198,1054
407.7384,1044
407.77482,1042
407.81124,1056
407.84766,1054
407.88408,1054
407.9205,1054
407.95692,1050
407.99334,1040
408.02976,1052
408.06618,1046
408.1026,1046
408.13902,1060
408.17544,1052
408.21186,1036
408.24828,1048
408.2847,1046
408.32112,1052
408.35754,1052
408.39396,1052
408.43038,1066
408.4668,1060
408.50322,1052
408.53964,1052
408.57606,1052
408.61248,1046
408.6489,1046
408.68532,1052
408.72174,1048
408.75816,1052
408.79458,1054
408.831,1050
408.86742,1064
408.90384,1062
408.94026,1042
408.97668,1056
409.0131,1056
409.04952,1052
409.08594,1044
409.12236,1052
409.15878,1056
409.1952,1052
409.23162,1046
409.26804,1054
409.30446,1056
409.34088,1054
409.3773,1056
409.41372,1050
409.45014,1052
409.48656,1052
409.52298,1046
409.5594,1066
409.59582,1052
409.63224,1052
409.66866,1048
409.70508,1048
409.7415,1050
409.77792,1050
409.81434,1044
409.85076,1052
409.88718,1048
409.9236,1046
409.96002,1046
409.99644,1054
410.03286,1058
410.06928,1048
410.1057,1050
410.14212,1048
410.17854,1050
410.21496,1046
410.25138,1048
410.2878,1044
410.32422,1044
410.36064,1056
410.39706,1052
410.43348,1050
410.4699,1054
410.50632,1044
410.54274,1052
410.57916,1048
410.61558,1050
410.652,1058
410.68842,1052
410.72484,1048
410.76126,1058
410.79768,1042
410.8341,1054
410.87052,1048
410.90694,1048
410.94336,1046
410.97978,1054
411.0162,1044
411.05262,1050
411.08904,1056
411.12546,1060
411.16188,1048
411.1983,1042
411.23472,1050
411.27114,1056
411.30756,1056
411.34398,1058
411.3804,1048
411.41682,1060
411.45176,1048
411.48818,1044
411.5246,1048
411.56102,1054
411.59744,1044
411.63386,1050
411.67028,1056
411.7067,1044
411.74312,1068
411.77954,1054
411.81596,1060
411.85238,1056
411.8888,1042
411.92522,1042
411.96164,1058
411.99806,1064
412.03448,1040
412.0709,1060
412.10732,1058
412.14374,1054
412.18016,1046
412.21658,1064
412.253,1048
412.28942,1046
412.32584,1052
412.36226,1052
412.39868,1046
412.4351,1050
412.47152,1054
412.50794,1038
412.54436,1046
412.58078,1066
412.6172,1064
412.65362,1038
412.69004,1036
412.72646,1056
412.76288,1046
412.7993,1050
412.83572,1046
412.87214,1048
412.90856,1042
412.94498,1044
412.9814,1044
413.01782,1058
413.05424,1050
413.09066,1058
413.12708,1052
413.1635,1054
413.19992,1044
413.23634,1048
413.27276,1050
413.30918,1052
413.3456,1052
413.38202,1050
413.41844,1048
413.45486,1052
413.49128,1050
413.5277,1044
413.56412,1050
413.60054,1062
413.63696,1058
413.67338,1050
413.7098,1052
413.74622,1054
413.78264,1050
413.81906,1048
413.85548,1052
413.8919,1056
413.92832,1054
413.96474,1054
414.00116,1046
414.03758,1046
414.074,1056
414.11042,1046
414.14684,1052
414.18326,1048
414.21968,1044
414.2561,1052
414.29252,1058
414.32894,1060
414.36536,1054
414.40178,1050
414.4382,1048
414.47462,1044
414.51104,1070
414.54746,1056
414.58388,1048
414.6203,1056
414.65672,1056
414.69314,1054
414.72956,1054
414.76598,1056
414.8024,1042
414.83882,1050
414.87524,1050
414.91166,1054
414.94808,1066
414.9845,1056
415.02092,1050
415.05734,1058
415.09376,1044
415.13018,1050
415.1666,1046
415.20302,1042
415.23944,1044
415.27586,1056
415.31228,1044
415.3487,1050
415.38512,1048
415.42154,1044
415.45796,1058
415.49438,1056
415.5308,1054
415.56722,1052
415.60364,1048
415.64006,1050
415.67648,1050
415.7129,1046
415.74932,1064
415.78574,1056
415.82216,1042
415.85858,1046
415.895,1058
415.93142,1042
415.96784,1044
416.00426,1050
416.04068,1054
416.0771,1052
416.11352,1046
416.14994,1060
416.18636,1050
416.22278,1058
416.2592,1066
416.29562,1060
416.33204,1058
416.36846,1058
416.40488,1062
416.4413,1048
416.47772,1058
416.51414,1058
416.55056,1060
416.58698,1052
416.6234,1048
416.65982,1046
416.69624,1042
416.73266,1054
416.76908,1052
416.8055,1060
416.84192,1044
416.87834,1062
416.91476,1048
416.95118,1046
416.9876,1048
417.02402,1050
417.06044,1050
417.09686,1056
417.13328,1052
417.1697,1052
417.20612,1058
417.24254,1060
417.27896,1056
417.31538,1050
417.3518,1054
417.38822,1060
417.42464,1052
417.46106,1046
417.49748,1048
417.5339,1046
417.57032,1054
417.60674,1056
417.64316,1056
417.67958,1058
417.716,1044
417.75242,1046
417.78884,1050
417.82526,1054
417.86168,1054
417.8981,1046
417.93452,1072
417.97094,1056
418.00736,1058
418.04378,1050
418.0802,1054
418.11662,1058
418.15304,1058
418.18946,1062
418.22588,1048
418.2623,1058
418.29872,1050
418.33514,1046
418.37156,1062
418.40798,1054
418.4444,1060
418.48082,1050
418.51724,1054
418.55366,1050
418.59008,1050
418.6265,1060
418.66292,1050
418.69934,1056
418.73576,1052
418.77218,1058
418.8086,1060
418.84502,1050
418.88144,1044
418.91786,1064
418.95428,1062
418.9907,1054
419.02712,1058
419.06354,1048
419.09996,1056
419.13638,1062
419.1728,1050
419.20922,1046
419.24564,1060
419.28206,1058
419.31848,1050
419.3549,1048
419.39132,1056
419.42774,1050
419.46416,1064
419.50058,1052
419.537,1054
419.57342,1058
419.60984,1060
419.64626,1052
419.68268,1042
419.7191,1052
419.75552,1056
419.79194,1046
419.82836,1056
419.86478,1054
419.9012,1050
419.93762,1060
419.97404,1052
420.01046,1052
420.04688,1044
420.0833,1058
420.11972,1054
420.15614,1056
420.19256,1054
420.22898,1058
420.2654,1058
420.30182,1050
420.33824,1062
420.37466,1056
420.41108,1052
420.4475,1048
420.48392,1050
420.52034,1050
420.55676,1052
420.59318,1054
420.6296,1066
420.66602,1054
420.70244,1052
420.73886,1052
420.77528,1060
420.8117,1062
420.84812,1056
420.88454,1050
420.92096,1062
420.95738,1056
420.9938,1054
421.03022,1058
421.06664,1058
421.10306,1064
421.13948,1052
421.1759,1050
421.21232,1048
421.24874,1062
421.28516,1050
421.32158,1058
421.358,1060
421.39442,1050
421.43084,1050
421.46726,1066
421.50368,1054
421.5401,1054
421.57652,1066
421.61294,1052
421.64936,1060
421.68578,1050
421.7222,1054
421.75862,1056
421.79504,1054
421.83146,1056
421.86788,1060
421.9043,1050
421.94072,1054
421.97714,1054
422.01356,1056
422.04998,1062
422.0864,1058
422.12282,1066
422.15924,1054
422.19566,1058
422.23208,1046
422.2685,1056
422.30492,1058
422.34134,1052
422.37776,1062
422.41418,1050
422.4506,1058
422.48702,1056
422.52344,1054
422.55986,1046
422.59628,1056
422.6327,1062
422.66912,1056
422.70554,1056
422.74196,1062
422.77838,1058
422.8148,1046
422.85122,1060
422.88764,1058
422.92406,1068
422.96048,1060
422.9969,1062
423.03332,1058
423.06974,1062
423.10616,1050
423.14258,1054
423.179,1058
423.21542,1062
423.25184,1058
423.28826,1056
423.32468,1054
423.3611,1054
423.39752,1048
423.43394,1056
423.47036,1046
423.50678,1054
423.5432,1062
423.57962,1054
423.61604,1048
423.65246,1058
423.68888,1050
423.7253,1068
423.76172,1066
423.79814,1060
423.83456,1056
423.87098,1066
423.9074,1062
423.94382,1066
423.98024,1056
424.01666,1064
424.05308,1058
424.0895,1060
424.12592,1064
424.16234,1050
424.19876,1054
424.23518,1058
424.2716,1050
424.30802,1062
424.34444,1056
424.38086,1056
424.41728,1062
424.4537,1060
424.49012,1056
424.52654,1066
424.56296,1050
424.59938,1058
424.6358,1064
424.67222,1052
424.70864,1054
424.74506,1052
424.78148,1060
424.8179,1060
424.85432,1050
424.89074,1064
424.92716,1056
424.96358,1054
425,1058
425.03642,1070
425.07284,1050
425.10926,1062
425.14568,1058
425.1821,1062
425.21852,1064
425.25494,1060
425.29136,1066
425.32778,1058
425.3642,1066
425.40062,1062
425.43704,1048
425.47346,1054
425.50988,1062
425.5463,1084
425.58272,1060
425.61914,1058
425.65556,1060
425.69198,1048
425.7284,1056
425.76482,1060
425.80124,1060
425.83766,1054
425.87408,1064
425.9105,1062
425.94692,1044
425.98334,1060
426.01976,1058
426.05618,1054
426.0926,1060
426.12902,1052
426.16544,1052
426.20186,1060
426.23828,1068
426.2747,1060
426.31112,1062
426.34754,1056
426.38396,1060
426.42038,1058
426.4568,1060
426.49322,1050
426.52964,1060
426.56606,1056
426.60248,1056
426.6389,1060
426.67532,1046
426.71174,1050
426.74816,1060
426.78458,1056
426.821,1054
426.85742,1058
426.89384,1052
426.93026,1050
426.96668,1044
