Wavelength,Intensity0
328.2316,1064
328.26802,1054
328.30444,1060
328.34086,1064
328.37728,1070
328.4137,1064
328.45012,1056
328.48654,1068
328.52296,1064
328.55938,1056
328.5958,1056
328.63222,1060
328.66864,1050
328.70506,1058
328.74148,1068
328.7779,1058
328.81432,1046
328.85074,1060
328.88716,1060
328.92358,1058
328.96,1046
328.99642,1066
329.03284,1072
329.06926,1056
329.10568,1058
329.1421,1052
329.17852,1050
329.21494,1064
329.25136,1058
329.28778,1070
329.3242,1046
329.36062,1042
329.39704,1058
329.43346,1060
329.46988,1054
329.5063,1050
329.54272,1072
329.57914,1052
329.61556,1056
329.65198,1062
329.6884,1054
329.72482,1058
329.76124,1044
329.79766,1062
329.83408,1058
329.8705,1048
329.90692,1050
329.94334,1062
329.97976,1064
330.01618,1062
330.0526,1054
330.08902,1064
330.12544,1050
330.16186,1058
330.19828,1060
330.2347,1050
330.27112,1058
330.30754,1056
330.34396,1056
330.38038,1056
330.4168,1056
330.45322,1056
330.48964,1050
330.52606,1054
330.56248,1060
330.5989,1054
330.63532,1056
330.67174,1066
330.70816,1064
330.74458,1058
330.781,1050
330.81742,1048
330.85384,1064
330.89026,1060
330.92668,1050
330.9631,1054
330.99952,1060
331.03594,1058
331.07236,1054
331.10878,1052
331.1452,1048
331.18162,1048
331.21804,1066
331.25446,1056
331.29088,1080
331.3273,1042
331.36372,1054
331.40014,1060
331.43656,1050
331.47298,1062
331.5094,1058
331.54582,1044
331.58224,1054
331.61866,1046
331.65508,1060
331.6915,1068
331.72792,1058
331.76434,1056
331.80076,1058
331.83718,1056
331.8736,1050
331.91002,1060
331.94644,1048
331.98286,1066
332.01928,1064
332.0557,1056
332.09212,1058
332.12854,1066
332.16496,1058
332.20138,1054
332.2378,1050
332.27422,1048
332.31064,1050
332.34706,1054
332.38348,1060
332.4199,1050
332.45632,1068
332.49274,1056
332.52916,1050
332.56558,1062
332.602,1052
332.63842,1058
332.67484,1058
332.71126,1054
332.74768,1052
332.7841,1070
332.82052,1052
332.85694,1050
332.89336,1056
332.92978,1054
332.9662,1042
333.00262,1054
333.03904,1060
333.07546,1058
333.11188,1044
333.1483,1060
333.18472,1056
333.22114,1058
333.25756,1056
333.29398,1052
333.3304,1060
333.36682,1058
333.40324,1060
333.43966,1054
333.47608,1056
333.5125,1052
333.54892,1066
333.58534,1056
333.62176,1056
333.65818,1050
333.6946,1058
333.73102,1064
333.76744,1056
333.80386,1054
333.84028,1070
333.8767,1060
333.91312,1054
333.94954,1048
333.98596,1046
334.02238,1052
334.0588,1050
334.09522,1046
334.13164,1054
334.16806,1068
334.20448,1050
334.2409,1048
334.27732,1060
334.31374,1062
334.35016,1052
334.38658,1054
334.423,1062
334.45942,1054
334.49584,1048
334.53226,1054
334.56868,1060
334.6051,1056
334.64152,1060
334.67794,1058
334.71436,1062
334.75078,1044
334.7872,1050
334.82362,1052
334.86004,1054
334.89646,1050
334.93288,1060
334.9693,1048
335.00572,1046
335.04214,1052
335.07856,1054
335.11498,1052
335.1514,1050
335.18782,1044
335.22424,1048
335.26066,1052
335.29708,1046
335.3335,1060
335.36992,1042
335.40634,1058
335.44276,1048
335.47918,1048
335.5156,1050
335.55202,1064
335.58844,1050
335.62486,1046
335.66128,1052
335.6977,1056
335.73412,1056
335.77054,1050
335.80696,1066
335.84338,1054
335.8798,1052
335.91622,1050
335.95264,1054
335.98906,1048
336.02548,1042
336.0619,1050
336.09832,1048
336.13474,1042
336.17116,1038
336.20758,1056
336.244,1044
336.28042,1048
336.31684,1054
336.35326,1050
336.38968,1050
336.4261,1060
336.46252,1058
336.49894,1050
336.53536,1050
336.57178,1054
336.6082,1052
336.64462,1058
336.68104,1068
336.71746,1056
336.75388,1040
336.7903,1052
336.82672,1062
336.86386,1058
336.90028,1052
336.9367,1058
336.97312,1054
337.00954,1048
337.04596,1050
337.08238,1046
337.1188,1058
337.15522,1060
337.19164,1050
337.22806,1042
337.26448,1058
337.3009,1050
337.33732,1066
337.37374,1062
337.41016,1052
337.44658,1054
337.483,1050
337.51942,1048
337.55584,1046
337.59226,1062
337.62868,1080
337.6651,1054
337.70152,1056
337.73794,1052
337.77436,1046
337.81078,1048
337.8472,1064
337.88362,1062
337.92004,1046
337.95646,1058
337.99288,1066
338.0293,1058
338.06572,1058
338.10214,1058
338.13856,1064
338.17498,1058
338.2114,1054
338.24782,1052
338.28424,1054
338.32066,1040
338.35708,1056
338.3935,1054
338.42992,1050
338.46634,1050
338.50276,1054
338.53918,1052
338.5756,1048
338.61202,1054
338.64844,1042
338.68486,1042
338.72128,1060
338.7577,1042
338.79412,1052
338.83054,1048
338.86696,1048
338.90338,1058
338.9398,1042
338.97622,1048
339.01264,1060
339.04906,1050
339.08548,1048
339.1219,1058
339.15832,1056
339.19474,1046
339.23116,1052
339.26758,1060
339.304,1058
339.34042,1054
339.37684,1060
339.41326,1060
339.44968,1064
339.4861,1050
339.52252,1058
339.55894,1066
339.59536,1064
339.63178,1056
339.6682,1050
339.70462,1062
339.74104,1060
339.77746,1050
339.81388,1054
339.8503,1052
339.88672,1054
339.92314,1060
339.95956,1066
339.99598,1052
340.0324,1054
340.06882,1054
340.10524,1048
340.14166,1052
340.17808,1060
340.2145,1048
340.25092,1048
340.28734,1046
340.32376,1046
340.36018,1052
340.3966,1052
340.43302,1054
340.46944,1058
340.50586,1062
340.54228,1054
340.5787,1062
340.61512,1040
340.65154,1050
340.68796,1056
340.72438,1062
340.7608,1052
340.79722,1062
340.83364,1054
340.87006,1068
340.90648,1056
340.9429,1052
340.97932,1060
341.01574,1056
341.05216,1058
341.08858,1054
341.125,1056
341.16142,1060
341.19784,1050
341.23426,1060
341.27068,1058
341.3071,1054
341.34352,1058
341.37994,1056
341.41636,1056
341.45278,1062
341.4892,1056
341.52562,1068
341.56204,1046
341.59846,1046
341.63488,1060
341.6713,1068
341.70772,1062
341.74414,1052
341.78056,1060
341.81698,1054
341.8534,1050
341.88982,1050
341.92624,1054
341.96266,1056
341.99908,1058
342.0355,1046
342.07192,1054
342.10834,1050
342.14476,1060
342.18118,1054
342.2176,1072
342.25402,1058
342.29044,1060
342.32686,1060
342.36328,1060
342.3997,1056
342.43612,1044
342.47254,1048
342.50896,1056
342.54538,1046
342.5818,1048
342.61822,1056
342.65464,1056
342.69106,1058
342.72748,1058
342.7639,1054
342.80032,1064
342.83674,1058
342.87316,1054
342.90958,1056
342.946,1046
342.98242,1054
343.01884,1052
343.05526,1054
343.09168,1060
343.1281,1058
343.16452,1054
343.20094,1056
343.23736,1056
343.27378,1052
343.3102,1048
343.34662,1062
343.38304,1070
343.41946,1056
343.45588,1048
343.4923,1058
343.52872,1046
343.56514,1064
343.60156,1058
343.63798,1036
343.6744,1056
343.71082,1048
343.74724,1052
343.78366,1054
343.82008,1050
343.8565,1050
343.89292,1056
343.92934,1062
343.96576,1062
344.00218,1050
344.0386,1056
344.07502,1066
344.11144,1054
344.14786,1056
344.18428,1060
344.2207,1062
344.25712,1052
344.29354,1060
344.32996,1062
344.36638,1058
344.4028,1052
344.43922,1060
344.47564,1062
344.51206,1062
344.54848,1066
344.5849,1066
344.62132,1056
344.65774,1042
344.69416,1066
344.73058,1054
344.767,1054
344.80342,1066
344.83984,1044
344.87626,1060
344.91268,1056
344.9491,1056
344.98552,1052
345.02194,1058
345.05836,1054
345.09478,1054
345.1312,1062
345.16762,1054
345.20404,1050
345.24046,1048
345.27688,1060
345.3133,1052
345.34972,1066
345.38614,1054
345.42256,1052
345.45898,1062
345.4954,1054
345.53182,1062
345.56824,1060
345.60466,1062
345.64108,1066
345.6775,1072
345.71392,1052
345.75034,1044
345.78676,1064
345.82318,1058
345.8596,1056
345.89602,1048
345.93244,1048
345.96886,1050
346.00528,1050
346.0417,1052
346.07812,1058
346.11454,1050
346.15096,1058
346.18738,1058
346.2238,1058
346.26022,1058
346.29664,1058
346.33306,1056
346.36948,1066
346.4059,1054
346.44232,1070
346.47874,1054
346.51516,1050
346.55158,1050
346.588,1054
346.62442,1056
346.66084,1052
346.69726,1052
346.73368,1062
346.7701,1068
346.80652,1054
346.84294,1060
346.87936,1058
346.91578,1060
346.9522,1056
346.98862,1054
347.02504,1056
347.06146,1060
347.09788,1078
347.1343,1062
347.17072,1060
347.20714,1054
347.24356,1050
347.27998,1062
347.3164,1054
347.35282,1064
347.38924,1058
347.42566,1058
347.46208,1060
347.4985,1058
347.53492,1062
347.57134,1066
347.60776,1056
347.64418,1048
347.6806,1050
347.71702,1054
347.75344,1056
347.78986,1052
347.82628,1058
347.8627,1062
347.89912,1056
347.93554,1054
347.97196,1052
348.00838,1052
348.0448,1062
348.08122,1070
348.11764,1058
348.15406,1066
348.19048,1052
348.2269,1054
348.26332,1048
348.29974,1056
348.33616,1062
348.37258,1060
348.409,1056
348.44542,1068
348.48184,1048
348.51826,1058
348.55468,1066
348.5911,1064
348.62752,1056
348.66394,1062
348.70036,1062
348.73678,1064
348.7732,1048
348.80962,1064
348.84604,1056
348.88246,1070
348.91888,1058
348.9553,1062
348.99172,1068
349.02814,1062
349.06456,1056
349.10098,1062
349.1374,1062
349.17382,1050
349.21024,1072
349.24666,1062
349.28308,1054
349.3195,1060
349.35592,1062
349.39234,1064
349.42876,1064
349.46518,1056
349.5016,1062
349.53802,1066
349.57444,1066
349.61086,1060
349.64728,1058
349.6837,1062
349.72012,1060
349.75654,1046
349.79296,1054
349.82938,1068
349.8658,1054
349.90222,1064
349.93864,1066
349.97506,1068
350.01148,1058
350.0479,1064
350.08432,1058
350.12074,1060
350.15716,1066
350.19358,1058
350.23,1062
350.26642,1066
350.30284,1064
350.33926,1066
350.37568,1070
350.4121,1060
350.44852,1054
350.48494,1060
350.52136,1056
350.55778,1072
350.5942,1062
350.63062,1060
350.66704,1058
350.70346,1058
350.73988,1068
350.7763,1060
350.81272,1062
350.84914,1056
350.88556,1056
350.92198,1042
350.9584,1086
350.99482,1062
351.03124,1052
351.06766,1058
351.10408,1060
351.1405,1062
351.17692,1050
351.21334,1060
351.24976,1060
351.28618,1058
351.3226,1058
351.35902,1064
351.39544,1052
351.43186,1058
351.46828,1064
351.5047,1056
351.54112,1054
351.57754,1060
351.61396,1068
351.65038,1072
351.6868,1056
351.72322,1068
351.75964,1072
351.79606,1064
351.83248,1056
351.8689,1054
351.90532,1064
351.94174,1056
351.97816,1064
352.01458,1062
352.051,1054
352.08742,1068
352.12384,1060
352.16026,1056
352.19668,1056
352.2331,1050
352.26952,1056
352.30594,1060
352.34236,1060
352.37878,1054
352.4152,1056
352.45162,1078
352.48804,1054
352.52446,1058
352.56088,1060
352.5973,1066
352.63372,1056
352.67014,1068
352.70656,1066
352.74298,1056
352.7794,1060
352.81582,1060
352.85224,1058
352.88866,1058
352.92508,1060
352.9615,1054
352.99792,1050
353.03434,1058
353.07076,1054
353.10718,1066
353.1436,1064
353.18002,1066
353.21644,1058
353.25286,1060
353.28928,1058
353.3257,1062
353.36212,1062
353.39854,1068
353.43496,1064
353.47138,1058
353.5078,1062
353.54422,1058
353.58064,1070
353.61706,1066
353.65348,1066
353.6899,1052
353.72632,1056
353.76274,1062
353.79916,1074
353.83558,1064
353.872,1064
353.90842,1048
353.94484,1054
353.98126,1056
354.01768,1062
354.0541,1060
354.09052,1066
354.12694,1056
354.16336,1064
354.19978,1058
354.2362,1062
354.27262,1056
354.30904,1064
354.34546,1052
354.38188,1052
354.4183,1062
354.45472,1068
354.49114,1064
354.52756,1068
354.56398,1064
354.6004,1058
354.63682,1048
354.67324,1070
354.70966,1076
354.74608,1066
354.7825,1056
354.81892,1068
354.85534,1064
354.89176,1084
354.92818,1066
354.9646,1064
355.00102,1076
355.03744,1060
355.07386,1054
355.11028,1056
355.1467,1062
355.18312,1068
355.21954,1062
355.25596,1060
355.29238,1058
355.3288,1054
355.36522,1062
355.40164,1068
355.43806,1054
355.47448,1058
355.5109,1058
355.54732,1062
355.58374,1066
355.62016,1066
355.65658,1060
355.693,1052
355.72942,1058
355.76584,1064
355.80226,1054
355.83868,1060
355.8751,1064
355.91152,1050
355.94794,1068
355.98436,1066
356.02078,1066
356.0572,1064
356.09362,1070
356.13004,1068
356.16646,1066
356.20288,1064
356.2393,1050
356.27572,1064
356.31214,1062
356.34856,1054
356.38498,1058
356.4214,1064
356.45782,1066
356.49424,1068
356.53066,1062
356.56708,1058
356.6035,1068
356.63992,1056
356.67634,1062
356.71276,1056
356.74918,1066
356.7856,1056
356.82202,1064
356.85844,1068
356.89486,1068
356.93128,1066
356.9677,1054
357.00412,1054
357.04054,1052
357.07696,1064
357.11338,1060
357.1498,1056
357.18622,1058
357.22264,1056
357.25906,1060
357.29548,1062
357.3319,1068
357.36832,1058
357.40474,1056
357.44116,1052
357.47758,1062
357.514,1058
357.55042,1050
357.58684,1056
357.62326,1070
357.65968,1066
357.6961,1054
357.73252,1068
357.76894,1058
357.80536,1064
357.84178,1054
357.8782,1062
357.91462,1060
357.95104,1076
357.98746,1050
358.02388,1058
358.0603,1066
358.09672,1058
358.13314,1054
358.16956,1062
358.20598,1066
358.2424,1058
358.27882,1074
358.31524,1054
358.35166,1052
358.38808,1060
358.4245,1056
358.46092,1062
358.49734,1056
358.53376,1052
358.57018,1044
358.6066,1066
358.64302,1062
358.67944,1058
358.71586,1054
358.75228,1056
358.7887,1070
358.82512,1068
358.86154,1062
358.89796,1054
358.93438,1064
358.9708,1066
359.00722,1068
359.04364,1074
359.08006,1056
359.11648,1050
359.1529,1060
359.18932,1054
359.22574,1066
359.26216,1068
359.29858,1060
359.335,1062
359.37142,1050
359.40784,1058
359.44426,1058
359.48068,1068
359.5171,1058
359.55352,1062
359.58994,1070
359.62636,1050
359.66278,1076
359.6992,1054
359.73562,1058
359.77204,1062
359.80846,1060
359.84488,1056
359.8813,1062
359.91772,1060
359.95414,1054
359.99056,1052
360.02698,1064
360.0634,1060
360.09982,1056
360.13624,1060
360.17266,1060
360.20908,1060
360.2455,1060
360.28192,1058
360.31834,1064
360.35476,1064
360.39118,1062
360.4276,1056
360.46402,1060
360.50044,1046
360.53686,1056
360.57328,1064
360.6097,1062
360.64612,1050
360.68254,1064
360.71896,1062
360.75538,1054
360.7918,1056
360.82822,1060
360.86464,1086
360.90106,1062
360.93748,1056
360.9739,1062
361.01032,1064
361.04674,1064
361.08316,1056
361.11958,1064
361.156,1054
361.19242,1064
361.22884,1048
361.26526,1068
361.30168,1054
361.3381,1064
361.37452,1048
361.41094,1060
361.44736,1064
361.48378,1060
361.5202,1054
361.55662,1056
361.59304,1064
361.62946,1060
361.66588,1064
361.7023,1060
361.73872,1062
361.77514,1054
361.81156,1056
361.84798,1054
361.8844,1062
361.92082,1064
361.95724,1058
361.99366,1068
362.03008,1060
362.0665,1048
362.10292,1058
362.13934,1058
362.17576,1056
362.21218,1052
362.2486,1066
362.28502,1070
362.32144,1062
362.35786,1060
362.39428,1056
362.4307,1056
362.46712,1060
362.50354,1066
362.53996,1058
362.57638,1060
362.6128,1054
362.64922,1070
362.68564,1050
362.72206,1062
362.75848,1048
362.7949,1064
362.83132,1060
362.86774,1050
362.90416,1060
362.94058,1062
362.977,1066
363.01342,1056
363.04984,1056
363.08626,1054
363.12268,1056
363.1591,1058
363.19552,1058
363.23194,1066
363.26836,1052
363.30478,1050
